sku_id,sku_name,brand,manufacturer,category_level_1,category_level_2,category_level_3,sku_description,size_variant,unit_measure,mrp,selling_price,price_band,availability_status,rating,review_count,launch_date,discount_percent,ad_visibility_flag,high_intent_flag,avg_weekly_sales_units,avg_weekly_revenue,inventory_turnover_days,supplier_region,last_updated
SKU006878,Pampers Haircare 200ml,Pampers,Pampers Pvt Ltd,Beauty & Personal Care,Haircare,Haircare,Pampers Haircare product - high quality and customer favorite.,1L,Pack,702.89,643.52,High,Out of Stock,3.8,4210,2023-06-28,8.45,False,False,1318,96455.73,28.3,Delhi,2025-11-08
SKU006879,Maggi Hoodies 250g,Maggi,Maggi Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Maggi Hoodies product - high quality and customer favorite.,Pack of 12,Pack,1491.24,1219.53,Low,Out of Stock,4.6,3077,2023-09-21,18.22,False,False,2985,73953.5,5.6,Telangana,2025-11-08
SKU006880,Amul Fragrance 500ml,Amul,Amul Pvt Ltd,Beauty & Personal Care,Fragrance,Fragrance,Amul Fragrance product - high quality and customer favorite.,500ml,L,993.84,898.12,Low,In Stock,3.8,851,2023-05-30,9.63,False,True,481,11894.75,22.72,West Bengal,2025-11-08
SKU006881,Surf Excel Accessories 100g,Surf Excel,Surf Excel Pvt Ltd,Fashion & Merchandise,Accessories,Accessories,Surf Excel Accessories product - high quality and customer favorite.,250g,L,1439.77,1256.7,Low,Out of Stock,4.6,4601,2024-04-13,12.72,True,True,167,16257.31,26.32,Maharashtra,2025-11-08
SKU006882,Nestle Dog Food 1L,Nestle,Nestle Pvt Ltd,Pet Care,Dog Food,Dog Food,Nestle Dog Food product - high quality and customer favorite.,250g,g,529.64,426.16,High,Seasonal,4.1,3075,2023-03-12,19.54,False,False,4369,36921.95,8.11,Gujarat,2025-11-08
SKU006883,Godrej Cat Food 250g,Godrej,Godrej Pvt Ltd,Pet Care,Cat Food,Cat Food,Godrej Cat Food product - high quality and customer favorite.,1L,g,1088.08,1059.16,Low,Out of Stock,4.9,1946,2024-02-13,2.66,False,True,1909,77695.43,20.03,Gujarat,2025-11-08
SKU006884,Dettol Socks 1L,Dettol,Dettol Pvt Ltd,Fashion & Merchandise,Socks,Socks,Dettol Socks product - high quality and customer favorite.,1kg,ml,244.56,229.72,Medium,In Stock,3.1,4366,2024-01-19,6.07,True,False,770,55123.11,8.52,Tamil Nadu,2025-11-08
SKU006885,Hershey's Hygiene 500g,Hershey's,Hershey's Pvt Ltd,Baby Care,Hygiene,Hygiene,Hershey's Hygiene product - high quality and customer favorite.,1L,Pack,526.15,453.0,Low,Seasonal,3.5,316,2024-04-22,13.9,True,True,169,24206.93,16.26,Tamil Nadu,2025-11-08
SKU006886,Whiskas Food Pack of 6,Whiskas,Whiskas Pvt Ltd,Baby Care,Food,Food,Whiskas Food product - high quality and customer favorite.,Pack of 6,Pack,1416.85,1311.31,Medium,Out of Stock,3.2,2357,2023-12-30,7.45,True,False,41,35872.94,24.51,Gujarat,2025-11-08
SKU006887,Hershey's Vitamins 1L,Hershey's,Hershey's Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Hershey's Vitamins product - high quality and customer favorite.,100g,L,980.05,909.9,Medium,Out of Stock,4.4,846,2023-10-22,7.16,True,True,3911,34027.17,10.24,Karnataka,2025-11-08
SKU006888,Zepto Dairy 500ml,Zepto,Zepto Pvt Ltd,Grocery & Essentials,Dairy,Dairy,Zepto Dairy product - high quality and customer favorite.,500g,L,273.81,269.66,Medium,Seasonal,3.8,1674,2024-07-27,1.52,False,False,4702,59027.71,18.81,Delhi,2025-11-08
SKU006889,Pepsi Hoodies 250g,Pepsi,Pepsi Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Pepsi Hoodies product - high quality and customer favorite.,200ml,ml,1001.54,956.49,High,Out of Stock,3.4,3204,2024-01-12,4.5,False,False,2070,68970.85,22.22,Tamil Nadu,2025-11-08
SKU006890,Pampers Cat Food Pack of 12,Pampers,Pampers Pvt Ltd,Pet Care,Cat Food,Cat Food,Pampers Cat Food product - high quality and customer favorite.,100g,L,491.99,406.29,Low,Seasonal,5.0,321,2023-12-15,17.42,True,False,2544,2053.0,7.86,Rajasthan,2025-11-08
SKU006891,Nestle Spices 200ml,Nestle,Nestle Pvt Ltd,Grocery & Essentials,Spices,Spices,Nestle Spices product - high quality and customer favorite.,100g,ml,625.84,548.78,Low,Seasonal,3.4,1591,2024-06-28,12.31,True,True,4570,85154.75,23.38,Karnataka,2025-11-08
SKU006892,Patanjali OTC Pack of 6,Patanjali,Patanjali Pvt Ltd,Medical & Wellness,OTC,OTC,Patanjali OTC product - high quality and customer favorite.,500g,Pack,918.51,907.03,Low,Out of Stock,3.3,116,2023-01-22,1.25,True,True,2586,74017.19,7.62,Gujarat,2025-11-08
SKU006893,Godrej Fragrance 500ml,Godrej,Godrej Pvt Ltd,Beauty & Personal Care,Fragrance,Fragrance,Godrej Fragrance product - high quality and customer favorite.,500ml,Pack,959.53,896.82,Low,Seasonal,3.4,2730,2024-05-31,6.54,True,True,391,32748.93,5.42,West Bengal,2025-11-08
SKU006894,Pepsi Makeup 500g,Pepsi,Pepsi Pvt Ltd,Beauty & Personal Care,Makeup,Makeup,Pepsi Makeup product - high quality and customer favorite.,100g,ml,701.97,695.27,High,Seasonal,3.0,1618,2023-05-15,0.95,False,False,1253,30301.03,12.53,Tamil Nadu,2025-11-08
SKU006895,Pedigree Vitamins 250g,Pedigree,Pedigree Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Pedigree Vitamins product - high quality and customer favorite.,500ml,L,1198.8,1038.48,High,In Stock,3.3,4277,2023-12-12,13.37,False,False,3093,23046.33,27.27,Rajasthan,2025-11-08
SKU006896,Himalaya Dairy 500ml,Himalaya,Himalaya Pvt Ltd,Grocery & Essentials,Dairy,Dairy,Himalaya Dairy product - high quality and customer favorite.,Pack of 12,Pack,641.73,519.98,High,Out of Stock,3.8,848,2023-03-15,18.97,False,True,4175,67086.65,3.53,Maharashtra,2025-11-08
SKU006897,Nivea Cat Food 1kg,Nivea,Nivea Pvt Ltd,Pet Care,Cat Food,Cat Food,Nivea Cat Food product - high quality and customer favorite.,200ml,L,1183.22,984.23,High,Seasonal,4.8,85,2023-02-27,16.82,False,True,4055,76285.88,3.13,Delhi,2025-11-08
SKU006898,Surf Excel Storage 100g,Surf Excel,Surf Excel Pvt Ltd,Home & Cleaning,Storage,Storage,Surf Excel Storage product - high quality and customer favorite.,200ml,Pack,1383.3,1286.74,Medium,Out of Stock,4.9,1244,2023-11-13,6.98,False,True,4539,88774.97,8.21,Delhi,2025-11-08
SKU006899,Maggi OTC 200ml,Maggi,Maggi Pvt Ltd,Medical & Wellness,OTC,OTC,Maggi OTC product - high quality and customer favorite.,1kg,ml,305.33,280.41,Medium,In Stock,3.8,4529,2023-11-06,8.16,True,True,1530,34823.91,7.64,Gujarat,2025-11-08
SKU006900,Hershey's Dog Food 200ml,Hershey's,Hershey's Pvt Ltd,Pet Care,Dog Food,Dog Food,Hershey's Dog Food product - high quality and customer favorite.,250g,g,919.94,833.49,High,Out of Stock,4.7,3141,2023-04-18,9.4,True,False,2966,61885.89,14.2,Karnataka,2025-11-08
SKU006901,Maggi Diapers 100g,Maggi,Maggi Pvt Ltd,Baby Care,Diapers,Diapers,Maggi Diapers product - high quality and customer favorite.,250g,ml,198.42,165.09,Low,In Stock,3.4,993,2023-05-03,16.8,True,True,2591,44967.32,7.95,Maharashtra,2025-11-08
SKU006902,Amul Spices 200ml,Amul,Amul Pvt Ltd,Grocery & Essentials,Spices,Spices,Amul Spices product - high quality and customer favorite.,500ml,Pack,1427.63,1202.86,High,Seasonal,4.4,3652,2024-05-22,15.74,False,False,4221,84670.32,22.2,Tamil Nadu,2025-11-08
SKU006903,Zepto Fresheners 500g,Zepto,Zepto Pvt Ltd,Home & Cleaning,Fresheners,Fresheners,Zepto Fresheners product - high quality and customer favorite.,500g,g,1202.58,1009.3,Low,Seasonal,4.1,2898,2024-02-13,16.07,True,True,2319,57636.37,26.44,Karnataka,2025-11-08
SKU006904,Colgate Food Pack of 6,Colgate,Colgate Pvt Ltd,Baby Care,Food,Food,Colgate Food product - high quality and customer favorite.,250g,L,182.58,146.4,High,Out of Stock,4.8,756,2023-07-01,19.82,False,False,3333,71992.88,15.54,Delhi,2025-11-08
SKU006905,Pedigree Dog Food 250g,Pedigree,Pedigree Pvt Ltd,Pet Care,Dog Food,Dog Food,Pedigree Dog Food product - high quality and customer favorite.,250g,ml,82.45,66.81,Low,Seasonal,3.0,3660,2023-04-28,18.97,False,True,294,69900.16,13.78,Karnataka,2025-11-08
SKU006906,Zepto First Aid 500g,Zepto,Zepto Pvt Ltd,Medical & Wellness,First Aid,First Aid,Zepto First Aid product - high quality and customer favorite.,100g,L,571.43,513.16,Medium,Out of Stock,3.7,2261,2023-01-23,10.2,True,False,1445,17148.19,26.56,Telangana,2025-11-08
SKU006907,Tata Supplements 200ml,Tata,Tata Pvt Ltd,Medical & Wellness,Supplements,Supplements,Tata Supplements product - high quality and customer favorite.,200ml,L,1377.3,1260.61,High,In Stock,3.4,978,2023-06-11,8.47,True,False,3120,59699.96,13.2,Telangana,2025-11-08
SKU006908,Whiskas Food Pack of 12,Whiskas,Whiskas Pvt Ltd,Baby Care,Food,Food,Whiskas Food product - high quality and customer favorite.,100g,L,1068.76,1019.91,Medium,Out of Stock,4.7,4430,2024-01-23,4.57,False,False,2935,1804.81,27.51,Maharashtra,2025-11-08
SKU006909,Pepsi Cleaners Pack of 6,Pepsi,Pepsi Pvt Ltd,Home & Cleaning,Cleaners,Cleaners,Pepsi Cleaners product - high quality and customer favorite.,Pack of 12,Pack,819.2,662.23,Medium,In Stock,4.0,4510,2023-07-22,19.16,True,False,1614,63895.57,28.2,Rajasthan,2025-11-08
SKU006910,Nestle Skincare 1kg,Nestle,Nestle Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Nestle Skincare product - high quality and customer favorite.,Pack of 6,ml,549.72,479.08,Medium,Out of Stock,3.8,4616,2023-01-18,12.85,True,False,1579,7943.4,19.58,Tamil Nadu,2025-11-08
SKU006911,Whiskas Fragrance 500ml,Whiskas,Whiskas Pvt Ltd,Beauty & Personal Care,Fragrance,Fragrance,Whiskas Fragrance product - high quality and customer favorite.,500ml,ml,1270.21,1163.83,High,Seasonal,3.9,804,2023-04-18,8.37,False,False,2447,51928.61,7.96,Telangana,2025-11-08
SKU006912,Hershey's Cleaners 500ml,Hershey's,Hershey's Pvt Ltd,Home & Cleaning,Cleaners,Cleaners,Hershey's Cleaners product - high quality and customer favorite.,500g,ml,551.65,470.64,High,Seasonal,4.6,1963,2023-06-02,14.69,True,False,4677,41654.8,6.01,West Bengal,2025-11-08
SKU006913,Tata Gifting 1kg,Tata,Tata Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Tata Gifting product - high quality and customer favorite.,1kg,L,1029.19,992.43,Medium,Seasonal,4.5,1036,2024-01-09,3.57,True,False,1234,40906.83,11.11,Delhi,2025-11-08
SKU006914,Maggi Dairy Pack of 6,Maggi,Maggi Pvt Ltd,Grocery & Essentials,Dairy,Dairy,Maggi Dairy product - high quality and customer favorite.,500ml,L,369.63,341.51,Medium,Out of Stock,3.4,2119,2023-07-27,7.61,False,False,3912,75555.65,13.17,Karnataka,2025-11-08
SKU006915,Whiskas Socks 100g,Whiskas,Whiskas Pvt Ltd,Fashion & Merchandise,Socks,Socks,Whiskas Socks product - high quality and customer favorite.,250g,g,471.64,395.38,Low,Out of Stock,3.5,1084,2023-09-05,16.17,True,True,1361,16316.96,20.5,Delhi,2025-11-08
SKU006916,Dettol Cat Food Pack of 12,Dettol,Dettol Pvt Ltd,Pet Care,Cat Food,Cat Food,Dettol Cat Food product - high quality and customer favorite.,Pack of 12,Pack,1180.75,1135.03,Low,Seasonal,5.0,164,2023-05-08,3.87,True,False,4188,22301.51,10.06,Karnataka,2025-11-08
SKU006917,Pampers Accessories Pack of 6,Pampers,Pampers Pvt Ltd,Fashion & Merchandise,Accessories,Accessories,Pampers Accessories product - high quality and customer favorite.,1kg,Pack,49.91,45.51,High,Out of Stock,3.0,2770,2023-05-14,8.82,False,True,2429,32449.45,10.98,Karnataka,2025-11-08
SKU006918,Colgate Home Decor 1kg,Colgate,Colgate Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Colgate Home Decor product - high quality and customer favorite.,Pack of 6,Pack,1314.41,1116.47,Low,Seasonal,3.6,1741,2024-05-05,15.06,False,True,194,37871.75,3.0,Maharashtra,2025-11-08
SKU006919,Dettol Staples 100g,Dettol,Dettol Pvt Ltd,Grocery & Essentials,Staples,Staples,Dettol Staples product - high quality and customer favorite.,200ml,L,682.59,576.44,Low,Seasonal,4.4,690,2024-07-07,15.55,False,False,1431,9351.98,7.81,Telangana,2025-11-08
SKU006920,Pedigree Cat Food 1L,Pedigree,Pedigree Pvt Ltd,Pet Care,Cat Food,Cat Food,Pedigree Cat Food product - high quality and customer favorite.,250g,ml,373.83,361.27,High,Seasonal,3.7,1220,2024-05-19,3.36,True,False,4240,53720.62,27.16,West Bengal,2025-11-08
SKU006921,Nivea Socks Pack of 12,Nivea,Nivea Pvt Ltd,Fashion & Merchandise,Socks,Socks,Nivea Socks product - high quality and customer favorite.,100g,L,1100.87,987.77,Medium,Out of Stock,4.6,3002,2023-09-27,10.27,False,True,829,66932.77,11.58,West Bengal,2025-11-08
SKU006922,Whiskas Hoodies 500ml,Whiskas,Whiskas Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Whiskas Hoodies product - high quality and customer favorite.,100g,L,511.55,498.47,Low,Out of Stock,3.5,3619,2023-12-26,2.56,False,False,1902,63653.61,21.19,Delhi,2025-11-08
SKU006923,Dettol Home Decor 500g,Dettol,Dettol Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Dettol Home Decor product - high quality and customer favorite.,1L,ml,650.46,549.24,High,Seasonal,4.1,4152,2023-10-29,15.56,False,False,3676,11603.45,27.03,Karnataka,2025-11-08
SKU006924,Dove Dog Food 500g,Dove,Dove Pvt Ltd,Pet Care,Dog Food,Dog Food,Dove Dog Food product - high quality and customer favorite.,1kg,ml,290.66,254.26,High,Out of Stock,3.7,1092,2023-05-24,12.52,False,False,3350,26129.59,16.92,West Bengal,2025-11-08
SKU006925,Godrej Gifting 1L,Godrej,Godrej Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Godrej Gifting product - high quality and customer favorite.,200ml,Pack,105.9,102.7,Low,Out of Stock,3.3,4863,2023-11-05,3.02,False,True,1395,22604.76,20.3,Telangana,2025-11-08
SKU006926,Nestle Accessories 1kg,Nestle,Nestle Pvt Ltd,Fashion & Merchandise,Accessories,Accessories,Nestle Accessories product - high quality and customer favorite.,Pack of 12,L,647.02,604.19,High,Out of Stock,3.8,4406,2023-02-07,6.62,True,True,2332,11107.21,14.5,Gujarat,2025-11-08
SKU006927,Pepsi Staples 500g,Pepsi,Pepsi Pvt Ltd,Grocery & Essentials,Staples,Staples,Pepsi Staples product - high quality and customer favorite.,500ml,L,1145.5,1104.65,High,In Stock,3.2,3570,2024-01-08,3.57,False,True,2101,74122.01,6.43,Telangana,2025-11-08
SKU006928,Pepsi T-shirts 1kg,Pepsi,Pepsi Pvt Ltd,Fashion & Merchandise,T-shirts,T-shirts,Pepsi T-shirts product - high quality and customer favorite.,500ml,Pack,1391.56,1131.02,High,Seasonal,4.6,3202,2024-02-07,18.72,False,False,860,38266.97,28.98,Tamil Nadu,2025-11-08
SKU006929,Godrej Diapers 200ml,Godrej,Godrej Pvt Ltd,Baby Care,Diapers,Diapers,Godrej Diapers product - high quality and customer favorite.,200ml,g,1495.88,1494.63,High,Seasonal,3.1,3115,2023-11-15,0.08,False,True,1980,69787.39,12.38,Karnataka,2025-11-08
SKU006930,Himalaya First Aid 1L,Himalaya,Himalaya Pvt Ltd,Medical & Wellness,First Aid,First Aid,Himalaya First Aid product - high quality and customer favorite.,200ml,g,630.48,616.31,High,Seasonal,4.3,4305,2024-02-02,2.25,True,False,3996,80007.02,19.13,Rajasthan,2025-11-08
SKU006931,Whiskas Dog Food 250g,Whiskas,Whiskas Pvt Ltd,Pet Care,Dog Food,Dog Food,Whiskas Dog Food product - high quality and customer favorite.,500g,g,1055.74,865.87,Medium,In Stock,4.9,298,2023-11-27,17.98,False,False,3880,63771.49,6.28,Tamil Nadu,2025-11-08
SKU006932,Himalaya Utensils 500g,Himalaya,Himalaya Pvt Ltd,Home & Cleaning,Utensils,Utensils,Himalaya Utensils product - high quality and customer favorite.,250g,ml,1322.92,1321.26,Low,Seasonal,4.3,2028,2024-05-16,0.13,False,True,3455,97715.62,19.04,Karnataka,2025-11-08
SKU006933,Tata T-shirts 200ml,Tata,Tata Pvt Ltd,Fashion & Merchandise,T-shirts,T-shirts,Tata T-shirts product - high quality and customer favorite.,250g,ml,1207.81,1112.78,Low,Seasonal,4.5,1646,2024-03-05,7.87,True,True,1873,86907.49,20.64,Delhi,2025-11-08
SKU006934,Dove Supplements 500ml,Dove,Dove Pvt Ltd,Medical & Wellness,Supplements,Supplements,Dove Supplements product - high quality and customer favorite.,500ml,g,1445.96,1407.72,Medium,Out of Stock,3.9,2810,2024-05-07,2.64,True,True,2430,59621.6,7.9,West Bengal,2025-11-08
SKU006935,Dettol Skincare 200ml,Dettol,Dettol Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Dettol Skincare product - high quality and customer favorite.,250g,g,1161.32,1016.6,High,Seasonal,4.2,3678,2023-01-28,12.46,True,True,739,18668.28,29.71,Telangana,2025-11-08
SKU006936,Amul Accessories 1kg,Amul,Amul Pvt Ltd,Pet Care,Accessories,Accessories,Amul Accessories product - high quality and customer favorite.,500g,ml,1090.38,1005.81,Medium,Out of Stock,4.3,331,2023-04-12,7.76,True,False,3369,98374.31,27.26,Tamil Nadu,2025-11-08
SKU006937,Dettol Socks 1L,Dettol,Dettol Pvt Ltd,Fashion & Merchandise,Socks,Socks,Dettol Socks product - high quality and customer favorite.,Pack of 12,ml,45.41,42.64,High,Seasonal,3.2,4297,2024-05-22,6.1,False,True,3110,65159.18,11.88,West Bengal,2025-11-08
SKU006938,Nestle Sweets 100g,Nestle,Nestle Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Nestle Sweets product - high quality and customer favorite.,500g,ml,627.88,581.27,High,In Stock,4.0,4850,2024-03-18,7.42,True,True,2600,32125.63,6.77,Maharashtra,2025-11-08
SKU006939,Hershey's Bath 1kg,Hershey's,Hershey's Pvt Ltd,Beauty & Personal Care,Bath,Bath,Hershey's Bath product - high quality and customer favorite.,100g,L,518.42,415.0,High,In Stock,4.4,1119,2024-01-16,19.95,False,True,252,83861.66,8.31,Telangana,2025-11-08
SKU006940,Pepsi Dog Food Pack of 6,Pepsi,Pepsi Pvt Ltd,Pet Care,Dog Food,Dog Food,Pepsi Dog Food product - high quality and customer favorite.,500ml,Pack,1283.88,1212.48,Low,In Stock,4.0,994,2024-07-16,5.56,True,True,37,54194.32,21.65,Rajasthan,2025-11-08
SKU006941,Pedigree Hoodies 100g,Pedigree,Pedigree Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Pedigree Hoodies product - high quality and customer favorite.,1L,L,1416.77,1412.6,High,Seasonal,4.4,4901,2023-12-13,0.29,False,False,2815,81123.17,10.95,Karnataka,2025-11-08
SKU006942,Godrej Cleaners 500g,Godrej,Godrej Pvt Ltd,Home & Cleaning,Cleaners,Cleaners,Godrej Cleaners product - high quality and customer favorite.,500g,L,181.46,151.44,High,Out of Stock,4.2,1066,2023-01-31,16.54,True,False,78,10525.89,20.63,West Bengal,2025-11-08
SKU006943,Godrej Utensils 100g,Godrej,Godrej Pvt Ltd,Home & Cleaning,Utensils,Utensils,Godrej Utensils product - high quality and customer favorite.,200ml,L,1470.06,1336.22,High,In Stock,4.9,4723,2023-04-16,9.1,True,False,2567,43979.94,4.38,Gujarat,2025-11-08
SKU006944,Pedigree Skincare 250g,Pedigree,Pedigree Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Pedigree Skincare product - high quality and customer favorite.,100g,g,1055.68,952.25,High,Seasonal,4.4,1881,2024-01-02,9.8,True,True,2306,30655.52,20.17,Gujarat,2025-11-08
SKU006945,Coca-Cola First Aid 1kg,Coca-Cola,Coca-Cola Pvt Ltd,Medical & Wellness,First Aid,First Aid,Coca-Cola First Aid product - high quality and customer favorite.,1L,ml,992.04,802.74,Medium,Seasonal,4.9,1433,2023-01-21,19.08,True,False,131,22878.01,4.14,Tamil Nadu,2025-11-08
SKU006946,Dove Dairy 1L,Dove,Dove Pvt Ltd,Grocery & Essentials,Dairy,Dairy,Dove Dairy product - high quality and customer favorite.,250g,L,183.38,154.75,Medium,Out of Stock,3.6,2242,2023-08-28,15.61,False,False,3955,50553.38,16.07,Gujarat,2025-11-08
SKU006947,Himalaya Spices Pack of 6,Himalaya,Himalaya Pvt Ltd,Grocery & Essentials,Spices,Spices,Himalaya Spices product - high quality and customer favorite.,1kg,Pack,312.15,294.72,High,Out of Stock,4.7,4846,2024-05-22,5.58,True,False,3011,3380.98,3.25,Telangana,2025-11-08
SKU006948,Dove Storage 250g,Dove,Dove Pvt Ltd,Home & Cleaning,Storage,Storage,Dove Storage product - high quality and customer favorite.,1kg,L,1264.97,1091.57,High,Out of Stock,3.7,42,2023-02-17,13.71,True,True,3711,99258.01,22.99,Maharashtra,2025-11-08
SKU006949,Coca-Cola Dog Food 200ml,Coca-Cola,Coca-Cola Pvt Ltd,Pet Care,Dog Food,Dog Food,Coca-Cola Dog Food product - high quality and customer favorite.,500g,g,1432.69,1203.47,Medium,Out of Stock,3.5,2519,2024-05-18,16.0,True,False,3660,5140.1,21.98,Telangana,2025-11-08
SKU006950,Coca-Cola Socks Pack of 6,Coca-Cola,Coca-Cola Pvt Ltd,Fashion & Merchandise,Socks,Socks,Coca-Cola Socks product - high quality and customer favorite.,250g,ml,1255.26,1090.17,High,Seasonal,4.9,4266,2023-12-08,13.15,False,True,1805,61113.39,19.55,Rajasthan,2025-11-08
SKU006951,Maggi Fragrance Pack of 6,Maggi,Maggi Pvt Ltd,Beauty & Personal Care,Fragrance,Fragrance,Maggi Fragrance product - high quality and customer favorite.,1kg,L,1400.37,1252.57,Low,Out of Stock,4.6,120,2023-12-13,10.55,False,False,2476,25448.15,25.74,West Bengal,2025-11-08
SKU006952,Whiskas Hoodies 500g,Whiskas,Whiskas Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Whiskas Hoodies product - high quality and customer favorite.,500ml,Pack,673.36,583.38,Low,Seasonal,4.7,2011,2023-02-08,13.36,False,False,4821,86715.65,8.36,Gujarat,2025-11-08
SKU006953,Tata Cleaners 100g,Tata,Tata Pvt Ltd,Home & Cleaning,Cleaners,Cleaners,Tata Cleaners product - high quality and customer favorite.,500g,Pack,84.31,70.87,Medium,Out of Stock,3.4,4817,2023-08-20,15.94,True,True,3952,21258.38,11.57,Telangana,2025-11-08
SKU006954,Dettol Sweets 100g,Dettol,Dettol Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Dettol Sweets product - high quality and customer favorite.,200ml,ml,250.82,247.62,Low,In Stock,3.6,4167,2024-07-31,1.28,False,True,3251,13599.72,26.71,Delhi,2025-11-08
SKU006955,Nestle First Aid 100g,Nestle,Nestle Pvt Ltd,Medical & Wellness,First Aid,First Aid,Nestle First Aid product - high quality and customer favorite.,200ml,ml,379.86,355.09,High,Out of Stock,4.4,2426,2023-07-17,6.52,False,True,3108,67302.82,9.93,Gujarat,2025-11-08
SKU006956,Nestle Bath 100g,Nestle,Nestle Pvt Ltd,Beauty & Personal Care,Bath,Bath,Nestle Bath product - high quality and customer favorite.,Pack of 12,g,183.24,150.69,Medium,Out of Stock,3.5,3905,2023-04-04,17.76,True,True,701,54333.85,27.93,Tamil Nadu,2025-11-08
SKU006957,Amul Sweets 500g,Amul,Amul Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Amul Sweets product - high quality and customer favorite.,1kg,L,110.1,91.94,High,Seasonal,5.0,2832,2023-03-31,16.49,True,True,1941,62891.97,13.54,Telangana,2025-11-08
SKU006958,Amul Utensils 100g,Amul,Amul Pvt Ltd,Home & Cleaning,Utensils,Utensils,Amul Utensils product - high quality and customer favorite.,Pack of 6,ml,1482.89,1235.79,Medium,In Stock,3.3,1451,2024-02-04,16.66,True,True,1884,62204.13,12.41,West Bengal,2025-11-08
SKU006959,Colgate Diapers Pack of 12,Colgate,Colgate Pvt Ltd,Baby Care,Diapers,Diapers,Colgate Diapers product - high quality and customer favorite.,250g,Pack,106.43,90.52,Medium,Seasonal,3.4,3084,2023-10-22,14.95,False,True,343,84858.53,18.38,Gujarat,2025-11-08
SKU006960,Dove Diapers 500ml,Dove,Dove Pvt Ltd,Baby Care,Diapers,Diapers,Dove Diapers product - high quality and customer favorite.,100g,ml,408.25,390.37,Medium,Seasonal,3.4,784,2023-10-04,4.38,False,True,4369,79760.45,22.47,West Bengal,2025-11-08
SKU006961,Pepsi Haircare 500g,Pepsi,Pepsi Pvt Ltd,Beauty & Personal Care,Haircare,Haircare,Pepsi Haircare product - high quality and customer favorite.,Pack of 6,g,438.99,388.01,Medium,Out of Stock,4.6,2501,2023-03-03,11.61,True,False,4258,55257.59,13.75,West Bengal,2025-11-08
SKU006962,Britannia Beverages 1kg,Britannia,Britannia Pvt Ltd,Grocery & Essentials,Beverages,Beverages,Britannia Beverages product - high quality and customer favorite.,1L,L,93.59,87.86,Low,Out of Stock,4.2,4057,2024-04-10,6.12,False,False,3187,83156.49,10.17,Rajasthan,2025-11-08
SKU006963,Hershey's Hoodies 500g,Hershey's,Hershey's Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Hershey's Hoodies product - high quality and customer favorite.,Pack of 12,L,828.58,709.65,High,In Stock,4.2,1446,2023-02-16,14.35,False,True,390,16257.74,17.09,Delhi,2025-11-08
SKU006964,Hershey's Vitamins 200ml,Hershey's,Hershey's Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Hershey's Vitamins product - high quality and customer favorite.,Pack of 12,g,478.76,424.59,Medium,Out of Stock,3.3,1018,2024-05-12,11.31,True,False,4189,75633.86,5.01,West Bengal,2025-11-08
SKU006965,Coca-Cola Hoodies 100g,Coca-Cola,Coca-Cola Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Coca-Cola Hoodies product - high quality and customer favorite.,500ml,Pack,307.67,270.97,Medium,In Stock,3.9,2539,2023-12-03,11.93,True,True,2050,85609.9,8.19,Maharashtra,2025-11-08
SKU006966,Nestle First Aid 100g,Nestle,Nestle Pvt Ltd,Medical & Wellness,First Aid,First Aid,Nestle First Aid product - high quality and customer favorite.,1L,g,1399.65,1187.81,High,In Stock,3.1,1808,2023-07-12,15.14,False,False,1806,28094.55,25.68,Gujarat,2025-11-08
SKU006967,Nivea Home Decor 1kg,Nivea,Nivea Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Nivea Home Decor product - high quality and customer favorite.,100g,Pack,1160.66,1153.02,High,Out of Stock,3.9,1682,2024-01-08,0.66,False,False,702,75426.59,14.81,Tamil Nadu,2025-11-08
SKU006968,Maggi Cat Food 1L,Maggi,Maggi Pvt Ltd,Pet Care,Cat Food,Cat Food,Maggi Cat Food product - high quality and customer favorite.,500g,ml,357.92,334.12,Low,In Stock,3.8,4219,2024-06-23,6.65,False,True,2941,33805.73,3.77,Maharashtra,2025-11-08
